Year,Month,Monthly anomalies,Monthly uncertainties,Annual anomalies,Annual uncertainties,Five-year  anomalies,Five-year  uncertainties,Ten-year anomalies,Ten-year uncertainties,Twenty-year anomalies,Twenty-year uncertainties
,,,,,,,,,,,
1796,1,0.959,2.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1796,2,0.251,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1796,3,-1.963,2.318,-0.267,1.471,NaN,NaN,NaN,NaN,NaN,NaN
1796,4,-0.793,2.168,-0.199,1.592,NaN,NaN,NaN,NaN,NaN,NaN
1796,5,-0.098,1.673,-0.238,1.588,NaN,NaN,NaN,NaN,NaN,NaN
1796,6,-0.066,3.347,-0.431,1.405,NaN,NaN,NaN,NaN,NaN,NaN
1796,7,-0.165,2.433,-0.311,1.381,NaN,NaN,NaN,NaN,NaN,NaN
1796,8,0.285,3.286,-0.091,1.25,NaN,NaN,NaN,NaN,NaN,NaN
1796,9,-0.266,2.722,0,1.274,NaN,NaN,NaN,NaN,NaN,NaN
1796,10,-0.376,1.65,-0.036,1.232,NaN,NaN,NaN,NaN,NaN,NaN
1796,11,-0.849,2.457,-0.081,1.272,NaN,NaN,NaN,NaN,NaN,NaN
1796,12,-2.094,2.754,-0.06,1.207,NaN,NaN,NaN,NaN,NaN,NaN
1797,1,NaN,NaN,-0.073,1.085,NaN,NaN,NaN,NaN,NaN,NaN
1797,2,NaN,NaN,-0.077,1.095,NaN,NaN,NaN,NaN,NaN,NaN
1797,3,-0.871,3.368,-0.072,1.24,NaN,NaN,NaN,NaN,NaN,NaN
1797,4,-1.225,3.306,-0.095,1.305,NaN,NaN,NaN,NaN,NaN,NaN
1797,5,-0.643,2.43,-0.125,1.34,NaN,NaN,NaN,NaN,NaN,NaN
1797,6,0.193,2.335,0.03,1.422,NaN,NaN,NaN,NaN,NaN,NaN
1797,7,-0.325,2.044,-0.143,1.605,NaN,NaN,NaN,NaN,NaN,NaN
1797,8,0.244,2.222,-0.369,1.537,-0.239,0.705,NaN,NaN,NaN,NaN
1797,9,-0.208,2.648,-0.244,1.372,-0.266,0.684,NaN,NaN,NaN,NaN
1797,10,-0.653,1.861,-0.186,1.22,-0.275,0.658,NaN,NaN,NaN,NaN
1797,11,-1.216,1.728,-0.166,1.205,-0.299,0.645,NaN,NaN,NaN,NaN
1797,12,-0.228,2.322,-0.222,1.132,-0.29,0.659,NaN,NaN,NaN,NaN
1798,1,0.328,2.357,-0.13,1.134,-0.311,0.643,NaN,NaN,NaN,NaN
1798,2,0.177,2.45,-0.09,1.226,-0.315,0.628,NaN,NaN,NaN,NaN
1798,3,0.629,1.962,-0.126,1.131,-0.307,0.629,NaN,NaN,NaN,NaN
1798,4,NaN,NaN,-0.121,1.061,-0.29,0.642,NaN,NaN,NaN,NaN
1798,5,NaN,NaN,-0.037,0.878,-0.286,0.624,NaN,NaN,NaN,NaN
1798,6,-0.482,2.207,-0.109,0.766,-0.295,0.604,NaN,NaN,NaN,NaN
1798,7,0.774,1.829,-0.151,0.73,-0.296,0.593,NaN,NaN,NaN,NaN
1798,8,0.728,3.25,-0.323,0.719,-0.296,0.567,NaN,NaN,NaN,NaN
1798,9,-0.645,1.934,-0.522,0.724,-0.245,0.578,NaN,NaN,NaN,NaN
1798,10,-0.583,2.004,-0.495,0.67,-0.246,0.564,NaN,NaN,NaN,NaN
1798,11,-0.217,2.922,-0.466,0.675,-0.229,0.574,NaN,NaN,NaN,NaN
1798,12,-1.085,2.366,-0.451,0.716,-0.243,0.543,NaN,NaN,NaN,NaN
1799,1,-0.185,1.898,-0.521,0.763,-0.238,0.511,-0.129,0.454,NaN,NaN
1799,2,-1.884,2.25,-0.597,0.895,-0.254,0.48,-0.133,0.43,NaN,NaN
1799,3,-1.761,2.208,-0.575,0.937,-0.256,0.473,-0.147,0.415,NaN,NaN
1799,4,-0.193,2.458,-0.53,0.959,-0.239,0.472,-0.141,0.416,NaN,NaN
1799,5,-0.063,1.754,-0.473,0.86,-0.233,0.471,-0.146,0.42,NaN,NaN
1799,6,-0.299,2.313,-0.502,0.844,-0.184,0.462,-0.134,0.421,NaN,NaN
1799,7,-0.067,2.004,-0.519,0.792,-0.201,0.479,-0.11,0.423,NaN,NaN
1799,8,-0.184,1.411,-0.417,0.864,-0.23,0.473,-0.105,0.43,NaN,NaN
1799,9,-0.374,1.923,-0.354,0.778,-0.197,0.457,-0.107,0.44,NaN,NaN
1799,10,-0.045,1.545,-0.299,0.815,-0.172,0.45,-0.109,0.434,NaN,NaN
1799,11,NaN,NaN,-0.363,0.843,-0.179,0.421,-0.101,0.415,NaN,NaN
1799,12,-1.437,1.963,-0.39,0.779,-0.185,0.406,-0.105,0.406,NaN,NaN
1800,1,-0.387,1.759,-0.427,0.746,-0.173,0.405,-0.109,0.402,NaN,NaN
1800,2,-0.658,3.016,-0.437,0.77,-0.184,0.398,-0.126,0.4,NaN,NaN
1800,3,-1.012,2.197,-0.497,0.754,-0.173,0.387,-0.129,0.395,NaN,NaN
1800,4,0.473,1.79,-0.505,0.789,-0.165,0.396,-0.143,0.381,NaN,NaN
1800,5,-0.828,1.786,-0.558,0.825,-0.16,0.389,-0.148,0.377,NaN,NaN
1800,6,-0.624,1.887,-0.465,0.76,-0.167,0.383,-0.136,0.377,NaN,NaN
1800,7,-0.518,1.683,-0.356,0.719,-0.189,0.385,-0.142,0.373,NaN,NaN
1800,8,-0.302,1.53,-0.282,0.743,-0.207,0.364,-0.135,0.372,NaN,NaN
1800,9,-1.085,1.499,-0.102,0.82,-0.224,0.364,-0.125,0.382,NaN,NaN
1800,10,-0.143,1.741,-0.217,0.847,-0.209,0.36,-0.129,0.378,NaN,NaN
1800,11,-0.171,2.467,-0.068,0.851,-0.2,0.354,-0.137,0.366,NaN,NaN
1800,12,-0.325,1.853,-0.092,0.881,-0.195,0.348,-0.133,0.355,NaN,NaN
1801,1,0.923,2.174,-0.036,0.813,-0.199,0.348,-0.139,0.353,NaN,NaN
1801,2,0.227,2.617,-0.066,0.746,-0.197,0.35,-0.146,0.351,NaN,NaN
1801,3,1.153,1.989,-0.012,0.723,-0.18,0.346,-0.138,0.356,NaN,NaN
1801,4,NaN,NaN,0.057,0.803,-0.163,0.338,-0.135,0.344,NaN,NaN
1801,5,NaN,NaN,0.03,0.73,-0.164,0.35,-0.135,0.341,NaN,NaN
1801,6,-0.904,2.378,0.124,0.721,-0.155,0.359,-0.149,0.336,NaN,NaN
1801,7,0.155,1.97,0.167,0.756,-0.15,0.391,-0.15,0.331,NaN,NaN
1801,8,-0.67,1.792,0.242,0.796,-0.13,0.4,-0.148,0.331,NaN,NaN
1801,9,-0.434,1.394,0.237,0.829,-0.118,0.393,-0.142,0.341,NaN,NaN
1801,10,0.688,2.881,0.338,0.925,-0.097,0.409,-0.145,0.344,NaN,NaN
1801,11,-0.497,1.71,0.169,0.933,-0.086,0.411,-0.144,0.347,NaN,NaN
1801,12,0.806,2.158,0.231,0.794,-0.084,0.422,-0.125,0.351,NaN,NaN
1802,1,1.441,2.486,0.25,0.787,-0.055,0.418,-0.156,0.365,NaN,NaN
1802,2,1.123,3.146,0.273,0.78,-0.049,0.427,-0.185,0.363,NaN,NaN
1802,3,1.088,2.45,0.344,0.778,-0.039,0.431,-0.185,0.355,NaN,NaN
1802,4,0.312,2.548,0.274,0.752,-0.044,0.425,-0.188,0.353,NaN,NaN
1802,5,-1.08,2.741,0.238,0.71,-0.039,0.405,-0.202,0.348,NaN,NaN
1802,6,-0.154,2.638,0.116,0.744,-0.029,0.381,-0.207,0.344,NaN,NaN
1802,7,0.381,2.05,-0.087,0.739,-0.016,0.38,-0.201,0.335,NaN,NaN
1802,8,-0.392,2.042,-0.254,0.778,-0.012,0.372,-0.207,0.331,NaN,NaN
1802,9,0.411,1.474,-0.378,0.758,0.008,0.373,-0.203,0.319,NaN,NaN
1802,10,-0.147,2.233,-0.374,0.772,-0.01,0.364,-0.204,0.318,NaN,NaN
1802,11,-0.931,2.175,-0.272,0.782,0.004,0.363,-0.195,0.317,NaN,NaN
1802,12,-0.662,1.624,-0.274,0.726,0.017,0.355,-0.187,0.315,NaN,NaN
1803,1,-0.992,2.228,-0.263,0.712,0.028,0.351,-0.203,0.321,NaN,NaN
1803,2,-0.887,2.85,-0.158,0.709,0.046,0.349,-0.214,0.318,NaN,NaN
1803,3,-0.395,2.888,-0.16,0.721,0.058,0.355,-0.23,0.317,NaN,NaN
1803,4,0.363,1.771,-0.11,0.655,0.031,0.348,-0.236,0.318,NaN,NaN
1803,5,0.14,2.184,-0.058,0.674,0.013,0.344,-0.251,0.318,NaN,NaN
1803,6,-0.177,1.854,-0.049,0.742,0.029,0.35,-0.253,0.322,NaN,NaN
1803,7,0.515,1.963,0.047,0.795,0.018,0.362,-0.257,0.324,NaN,NaN
1803,8,0.866,1.911,0.062,0.877,0.004,0.376,-0.271,0.32,NaN,NaN
1803,9,0.383,1.532,0.01,0.853,-0.031,0.379,-0.269,0.325,NaN,NaN
1803,10,0.452,2.586,0.066,0.877,-0.024,0.376,-0.271,0.328,NaN,NaN
1803,11,-0.306,1.939,0.102,0.84,-0.041,0.375,-0.284,0.331,NaN,NaN
1803,12,-0.554,2.008,0.105,0.87,-0.056,0.38,-0.293,0.334,NaN,NaN
1804,1,0.165,4.01,0.203,0.805,-0.061,0.375,-0.31,0.334,NaN,NaN
1804,2,-0.705,2.4,0.145,0.81,-0.043,0.37,-0.315,0.341,NaN,NaN
1804,3,-1.024,2.502,0.132,0.895,-0.028,0.376,-0.319,0.336,NaN,NaN
1804,4,1.031,1.949,0.065,0.812,-0.052,0.393,-0.323,0.338,NaN,NaN
1804,5,0.582,1.992,0.153,0.719,-0.055,0.393,-0.339,0.342,NaN,NaN
1804,6,-0.143,2.108,0.13,0.716,-0.066,0.4,-0.345,0.338,NaN,NaN
1804,7,1.684,1.725,0.149,0.75,-0.112,0.413,-0.356,0.334,NaN,NaN
1804,8,0.174,1.77,0.172,0.765,-0.14,0.438,-0.362,0.334,NaN,NaN
1804,9,0.225,2.279,0.272,0.731,-0.173,0.461,-0.367,0.333,NaN,NaN
1804,10,-0.356,1.604,0.136,0.773,-0.204,0.483,-0.374,0.338,NaN,NaN
1804,11,0.753,2.93,0.09,0.764,-0.225,0.484,-0.403,0.343,NaN,NaN
1804,12,-0.822,3.175,0.115,0.836,-0.23,0.469,-0.402,0.344,NaN,NaN
1805,1,0.384,1.748,-0.016,0.842,-0.229,0.454,-0.416,0.348,NaN,NaN
1805,2,-0.419,1.974,0.038,0.848,-0.23,0.452,-0.417,0.352,NaN,NaN
1805,3,0.172,1.87,-0.015,0.826,-0.232,0.45,NaN,NaN,NaN,NaN
1805,4,-0.608,2.226,-0.129,0.879,-0.242,0.444,NaN,NaN,NaN,NaN
1805,5,0.038,1.803,-0.296,0.811,-0.231,0.436,NaN,NaN,NaN,NaN
1805,6,0.157,2.249,-0.175,0.747,-0.208,0.441,NaN,NaN,NaN,NaN
1805,7,0.112,1.757,-0.187,0.789,-0.216,0.461,NaN,NaN,NaN,NaN
1805,8,0.823,1.745,-0.201,0.854,-0.221,0.455,NaN,NaN,NaN,NaN
1805,9,-0.409,2.613,-0.293,0.893,-0.237,0.475,NaN,NaN,NaN,NaN
1805,10,-1.734,2.232,-0.288,0.867,-0.262,0.481,NaN,NaN,NaN,NaN
1805,11,-1.246,2.267,-0.296,0.908,-0.301,0.48,NaN,NaN,NaN,NaN
1805,12,0.624,1.888,-0.458,0.899,-0.311,0.491,NaN,NaN,NaN,NaN
1806,1,0.241,2.592,-0.482,0.869,-0.314,0.491,NaN,NaN,NaN,NaN
1806,2,-0.582,2.249,-0.513,0.859,-0.346,0.48,NaN,NaN,NaN,NaN
1806,3,-0.935,2.044,-0.438,0.879,-0.358,0.486,NaN,NaN,NaN,NaN
1806,4,-0.546,2.731,-0.357,0.896,-0.38,0.506,NaN,NaN,NaN,NaN
1806,5,-0.057,1.973,-0.311,0.909,-0.403,0.513,NaN,NaN,NaN,NaN
1806,6,-1.785,2.063,-0.352,0.943,-0.431,0.52,NaN,NaN,NaN,NaN
1806,7,-0.174,1.761,-0.48,0.937,-0.471,0.534,NaN,NaN,NaN,NaN
1806,8,0.444,1.587,-0.478,0.923,NaN,NaN,NaN,NaN,NaN,NaN
1806,9,0.488,2.554,-0.475,0.908,NaN,NaN,NaN,NaN,NaN,NaN
1806,10,-0.761,1.601,-0.558,0.996,NaN,NaN,NaN,NaN,NaN,NaN
1806,11,-0.689,1.902,-0.749,1.042,NaN,NaN,NaN,NaN,NaN,NaN
1806,12,0.137,2.183,-0.637,1.003,NaN,NaN,NaN,NaN,NaN,NaN
1807,1,-1.302,2.445,-0.588,0.915,NaN,NaN,NaN,NaN,NaN,NaN
1807,2,-0.558,2.115,-0.663,0.912,NaN,NaN,NaN,NaN,NaN,NaN
1807,3,NaN,NaN,-0.681,0.828,NaN,NaN,NaN,NaN,NaN,NaN
1807,4,NaN,NaN,-0.679,0.841,NaN,NaN,NaN,NaN,NaN,NaN
1807,5,-2.349,1.868,-0.64,0.817,NaN,NaN,NaN,NaN,NaN,NaN
1807,6,-0.443,1.99,-0.593,0.816,NaN,NaN,NaN,NaN,NaN,NaN
1807,7,0.415,1.802,-0.609,0.859,NaN,NaN,NaN,NaN,NaN,NaN
1807,8,-0.456,1.612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1807,9,0.28,1.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1807,10,-0.738,1.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1807,11,-0.223,1.664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1807,12,0.707,1.627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1813,1,-2.957,2.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1813,2,-1.03,2.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1813,3,-2.918,2.723,-1.236,0.901,NaN,NaN,NaN,NaN,NaN,NaN
1813,4,-0.319,2.625,-1.176,0.914,NaN,NaN,NaN,NaN,NaN,NaN
1813,5,0.136,4.684,-1.041,0.972,NaN,NaN,NaN,NaN,NaN,NaN
1813,6,-1.137,2.053,-0.991,0.916,NaN,NaN,NaN,NaN,NaN,NaN
1813,7,0.068,1.899,-0.815,0.902,NaN,NaN,NaN,NaN,NaN,NaN
1813,8,-0.995,1.345,-0.849,0.905,NaN,NaN,NaN,NaN,NaN,NaN
1813,9,-0.306,2.425,-0.833,1.06,NaN,NaN,NaN,NaN,NaN,NaN
1813,10,-0.925,1.824,-0.926,1.01,NaN,NaN,NaN,NaN,NaN,NaN
1813,11,0.1,1.897,-1.113,0.897,NaN,NaN,NaN,NaN,NaN,NaN
1813,12,-1.614,2.706,-1.1,0.856,NaN,NaN,NaN,NaN,NaN,NaN
1814,1,-0.843,3.37,-1.2,0.857,NaN,NaN,NaN,NaN,NaN,NaN
1814,2,-1.433,2.21,-1.208,0.802,NaN,NaN,NaN,NaN,NaN,NaN
1814,3,-2.724,3.011,-1.318,0.889,NaN,NaN,NaN,NaN,NaN,NaN
1814,4,-1.441,2.082,-1.39,0.896,-1.345,0.489,NaN,NaN,NaN,NaN
1814,5,NaN,NaN,-1.385,0.962,-1.335,0.46,NaN,NaN,NaN,NaN
1814,6,-0.983,2.012,-1.097,0.99,-1.363,0.458,NaN,NaN,NaN,NaN
1814,7,-1.134,2.941,-1.106,0.927,-1.355,0.458,NaN,NaN,NaN,NaN
1814,8,-1.097,1.935,-1.068,1.108,-1.309,0.46,NaN,NaN,NaN,NaN
1814,9,-1.621,1.588,-1.002,1.012,-1.275,0.467,NaN,NaN,NaN,NaN
1814,10,-1.788,2.895,-0.983,1.071,-1.256,0.47,NaN,NaN,NaN,NaN
1814,11,0.163,3.209,-0.891,1.148,-1.255,0.464,NaN,NaN,NaN,NaN
1814,12,1.838,2.541,-1.063,1.168,-1.265,0.46,NaN,NaN,NaN,NaN
1815,1,-0.949,1.956,-0.997,1.237,-1.295,0.464,NaN,NaN,NaN,NaN
1815,2,-0.979,3.787,-0.961,1.306,-1.335,0.456,NaN,NaN,NaN,NaN
1815,3,-1.938,2.969,-0.908,1.238,-1.358,0.447,NaN,NaN,NaN,NaN
1815,4,-1.212,2.702,-0.947,1.013,-1.372,0.459,NaN,NaN,NaN,NaN
1815,5,-0.989,2.498,-1.14,0.939,-1.372,0.466,NaN,NaN,NaN,NaN
1815,6,-3.048,2.106,-1.489,0.82,-1.367,0.479,NaN,NaN,NaN,NaN
1815,7,-0.343,2.638,-1.433,0.756,-1.328,0.469,-1.441,0.476,NaN,NaN
1815,8,-0.669,1.508,-1.647,0.805,-1.335,0.486,-1.438,0.478,NaN,NaN
1815,9,-0.985,1.395,-1.571,0.846,-1.299,0.466,-1.427,0.482,NaN,NaN
1815,10,-2.252,2.402,-1.559,0.761,-1.289,0.478,-1.423,0.482,NaN,NaN
1815,11,-2.161,2.477,-1.516,0.701,-1.292,0.489,-1.417,0.476,NaN,NaN
1815,12,-2.339,1.84,-1.391,0.671,-1.287,0.497,-1.422,0.47,NaN,NaN
1816,1,-0.28,3.569,-1.51,0.7,-1.31,0.502,-1.407,0.464,NaN,NaN
1816,2,-3.551,2.772,-1.57,0.696,-1.316,0.497,-1.375,0.444,NaN,NaN
1816,3,-1.027,2.285,-1.672,0.662,-1.352,0.512,-1.362,0.441,NaN,NaN
1816,4,-1.062,2.082,-1.751,0.712,-1.377,0.506,-1.344,0.436,NaN,NaN
1816,5,-0.469,1.578,-1.749,1.078,-1.402,0.516,-1.332,0.436,NaN,NaN
1816,6,-1.549,1.818,-1.693,1.075,-1.398,0.516,-1.329,0.439,NaN,NaN
1816,7,-1.775,2.047,-1.729,1.394,-1.423,0.508,-1.318,0.436,NaN,NaN
1816,8,-1.39,1.102,-1.476,1.283,-1.43,0.52,-1.32,0.435,NaN,NaN
1816,9,-2.207,1.306,-1.504,1.332,-1.416,0.527,-1.323,0.442,NaN,NaN
1816,10,-3.2,5.018,-1.443,1.268,-1.424,0.512,-1.317,0.432,NaN,NaN
1816,11,-2.132,5.018,-1.554,1.337,-1.408,0.535,-1.302,0.424,NaN,NaN
1816,12,-1.676,2.199,-1.652,1.312,-1.416,0.537,-1.307,0.425,NaN,NaN
1817,1,-0.712,4.017,-1.624,1.46,-1.414,0.521,-1.293,0.416,NaN,NaN
1817,2,-0.518,3.959,-1.58,1.469,-1.416,0.528,-1.256,0.405,NaN,NaN
1817,3,-1.362,2.543,-1.657,1.59,-1.414,0.508,-1.214,0.39,NaN,NaN
1817,4,-0.329,1.863,-1.596,1.448,-1.409,0.495,-1.207,0.38,NaN,NaN
1817,5,-1.803,2.155,-1.545,1.207,-1.43,0.529,-1.193,0.375,NaN,NaN
1817,6,-2.72,1.727,-1.564,1.325,-1.492,0.558,-1.185,0.371,NaN,NaN
1817,7,-1.436,2.666,-1.557,1.208,-1.531,0.573,-1.191,0.367,NaN,NaN
1817,8,-0.866,1.283,-1.632,1.397,-1.547,0.62,-1.212,0.367,NaN,NaN
1817,9,-3.125,2.501,-1.582,1.354,-1.534,0.6,-1.21,0.364,NaN,NaN
1817,10,-2.471,3.103,-1.531,1.006,-1.514,0.593,-1.212,0.358,NaN,NaN
1817,11,-1.519,1.94,-1.387,0.96,-1.507,0.591,-1.214,0.355,NaN,NaN
1817,12,-1.901,3.351,-1.228,0.975,-1.478,0.595,-1.211,0.341,NaN,NaN
1818,1,-0.633,1.837,-1.222,0.916,-1.482,0.637,-1.187,0.331,-1.105,0.379
1818,2,-1.423,2.035,-1.26,0.954,-1.492,0.645,-1.179,0.325,-1.105,0.376
1818,3,-0.757,1.977,-1.206,0.896,-1.494,0.654,-1.159,0.314,-1.101,0.373
1818,4,0.283,2.068,-1.204,0.875,-1.487,0.645,-1.155,0.307,-1.097,0.372
1818,5,-0.076,5.415,-1.194,0.856,-1.474,0.638,-1.16,0.314,-1.088,0.371
1818,6,-0.815,5.929,-1.146,0.832,-1.463,0.629,-1.157,0.309,-1.086,0.373
1818,7,-1.353,2.135,-1.29,0.852,-1.455,0.62,-1.159,0.311,-1.087,0.37
1818,8,-1.326,2.129,-1.326,0.882,-1.385,0.575,-1.161,0.311,-1.084,0.369
1818,9,-2.476,1.338,-1.42,0.769,-1.372,0.567,-1.175,0.316,-1.091,0.368
1818,10,-2.45,3.696,-1.601,0.919,-1.358,0.543,-1.178,0.312,-1.091,0.362
1818,11,-1.397,2.392,-1.691,0.733,-1.355,0.54,-1.192,0.311,-1.086,0.358
1818,12,-1.33,1.662,-1.748,0.805,-1.348,0.539,-1.186,0.311,-1.082,0.351
1819,1,-2.363,2.844,-1.717,0.959,-1.328,0.547,-1.177,0.306,-1.075,0.343
1819,2,-1.848,3.582,-1.711,1.217,-1.318,0.549,-1.169,0.305,-1.071,0.339
1819,3,-1.894,5.789,-1.629,1.191,-1.315,0.553,-1.149,0.306,-1.065,0.335
1819,4,-1.889,1.859,-1.546,0.87,-1.289,0.544,-1.137,0.302,-1.065,0.332
1819,5,-1.151,2.578,-1.521,0.928,-1.268,0.517,-1.12,0.295,-1.057,0.329
1819,6,-1.497,3.607,-1.57,0.801,-1.252,0.51,-1.116,0.293,-1.058,0.328
1819,7,-0.982,1.76,-1.644,0.666,-1.231,0.489,-1.1,0.286,-1.053,0.327
1819,8,-1.257,2.173,-1.655,0.818,-1.203,0.458,-1.096,0.287,-1.052,0.324
1819,9,-1.488,2.144,-1.594,0.67,-1.153,0.42,-1.086,0.289,-1.053,0.321
1819,10,-1.453,2.191,-1.437,0.698,-1.158,0.409,-1.085,0.287,-1.053,0.315
1819,11,-1.1,1.69,-1.389,0.643,-1.131,0.393,-1.094,0.297,-1.044,0.311
1819,12,-1.915,2.091,-1.371,0.698,-1.105,0.38,-1.106,0.3,-1.042,0.309
1820,1,-3.252,2.826,-1.336,0.786,-1.086,0.365,-1.099,0.3,-1.032,0.301
1820,2,-1.987,2.192,-1.336,0.883,-1.088,0.363,-1.094,0.315,-1.027,0.295
1820,3,-1.159,1.885,-1.308,0.969,-1.063,0.357,-1.084,0.31,-1.029,0.292
1820,4,0,1.729,-1.338,0.901,-1.053,0.356,-1.071,0.308,-1.022,0.288
1820,5,-0.581,1.569,-1.364,0.859,-1.056,0.354,-1.065,0.309,-1.02,0.285
